,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score,lstmlmonly 0 plural score,lstmlmonly 0 singular score,lstmlmonly 1 plural score,lstmlmonly 1 singular score,lstmlmonly 2 plural score,lstmlmonly 2 singular score,lstmlmonly 3 plural score,lstmlmonly 3 singular score,lstmlmonly 4 plural score,lstmlmonly 4 singular score
42,42,42,42,42,42,42,42,42,42,42,42,42,Bock1992_5_sp_prop,sp_prop,The confession of the famous television preachers,is,are,0,33.39241305571124,-7.336065292358398,-6.645575523376465,100,59.59801620031861,-6.636929035186768,-7.025672435760498,0,37.8490048348468,-5.763164043426514,-5.267201900482178,0,46.903596098521,-6.07054615020752,-5.946531295776367,0,23.03396782471444,-6.622140407562256,-5.415746212005615,0,26.96301163819325,-7.457921504974365,-6.461421489715576,100,51.53571923828781,-6.431342124938965,-6.492790222167969,0,32.525991648449406,-6.680968761444092,-5.951265811920166,0,18.973696092961458,-7.432738304138184,-5.98101806640625,0,12.175085009675849,-8.258849143981934,-6.282895565032959,0,39.50781090891249,-6.372230529785156,-5.94621467590332,0,20.249893869986217,-7.259584426879883,-5.888835906982422,0,18.79539853477962,-8.350458145141602,-6.88709831237793,0,18.22087833955992,-6.937989234924316,-5.436535358428955,0,31.616489784174927,-7.866657257080078,-7.09520435333252,100,97.49969530684172,-2.961275339126587,-6.624711990356445,0,16.755134492820726,-7.609763145446777,-6.006681442260742,0,29.29274272347884,-6.036340713500977,-5.155132293701172,0,44.56906836339214,-6.101992607116699,-5.883894920349121,100,50.75372707913486,-6.461984157562256,-6.492135524749756,0.5011702189492143,0.4988297810507856,0.5005624610092323,0.4994375389907677,0.5019602032722179,0.4980397967277819,0.5024234876035623,0.4975765123964378,0.5015986524603085,0.49840134753969145
43,43,43,43,43,43,43,43,43,43,43,43,43,Bock1992_5_sp_rc,sp_rc,The confession that involved the television preachers,is,are,0,13.595741344005887,-9.656587600708008,-7.807307243347168,0,40.6986951112201,-9.146759033203123,-8.770323753356934,0,46.25524683497686,-5.342233657836914,-5.19216251373291,0,5.251270590204056,-7.167751312255859,-4.274992942810059,0,2.385806087796103,-9.030879974365234,-5.319394111633301,0,9.769673458066311,-8.575690269470215,-6.352607727050781,0,21.605595195203414,-9.595205307006836,-8.306405067443848,0,15.163782054156211,-9.10752010345459,-7.385707378387451,0,8.525591860238018,-8.831937789916992,-6.458950996398926,0,6.959717886113467,-8.78376579284668,-6.1908721923828125,0,14.21486667932747,-9.264399528503418,-7.466842174530029,0,21.41513425194808,-8.205831527709961,-6.905750274658203,0,8.328893709980159,-9.96339988708496,-7.564923286437988,0,17.079697853159097,-7.615250587463379,-6.035261154174805,0,11.930679561589931,-10.012724876403809,-8.013713836669922,100,97.96011344273414,-2.671128034591675,-6.542794227600098,0,46.59211529793871,-4.83349084854126,-4.696963787078857,0,21.91620119236267,-9.11957550048828,-7.849019050598144,0,29.602107906222464,-7.847655296325684,-6.981337547302246,0,6.802512210515385,-6.611248016357422,-3.993819236755371,0.5024712716577026,0.4975287283422974,0.5011925719667981,0.4988074280332018,0.5021498047887594,0.49785019521124063,0.5026746151079676,0.4973253848920324,0.5026837242704835,0.4973162757295165
44,44,44,44,44,44,44,44,44,44,44,44,44,Bock1992_5_ps_prop,ps_prop,The confessions of the famous television preacher,are,is,0,34.777632167289326,-8.314107894897461,-7.685279846191406,0,11.681560942794963,-8.327109336853027,-6.304172039031982,0,41.669406797105694,-7.612256526947021,-7.275897026062012,0,17.2441963549109,-9.080933570861816,-7.512515068054199,0,45.1080203464816,-8.22771167755127,-8.031404495239258,0,13.37959061995634,-9.77861213684082,-7.910807132720947,0,24.577221863044706,-8.589141845703125,-7.467852592468262,0,22.43836566488003,-8.477190017700195,-7.236889362335205,0,9.873995226845798,-8.641317367553711,-6.430013179779053,0,11.3770561780446,-9.45115089416504,-7.398358821868896,0,32.43031045740084,-7.945937156677246,-7.211871147155762,0,21.74634315239247,-8.632689476013184,-7.352179527282715,0,38.10210559234002,-7.580248832702637,-7.095032215118408,0,28.212182219312275,-8.190595626831055,-7.256634712219238,0,37.97898335443666,-9.119848251342772,-8.62940788269043,100,90.8016855443673,-4.107309341430664,-6.396966934204102,0,37.1860977477042,-7.933982372283935,-7.409740924835205,0,23.15964050902628,-8.078261375427246,-6.878942489624023,0,18.212161769015303,-9.54695987701416,-8.044920921325684,100,63.87851099789111,-6.654280662536621,-7.22437572479248,0.4999881660716923,0.5000118339283077,0.49995894617475156,0.5000410538252484,0.5000748675608067,0.4999251324391933,0.4994915609775346,0.5005084390224652,0.499859512071923,0.500140487928077
45,45,45,45,45,45,45,45,45,45,45,45,45,Bock1992_5_ps_rc,ps_rc,The confessions that involved the television preacher,are,is,0,27.792901930389306,-7.814765930175781,-6.860008239746094,0,32.71454805986432,-8.130473136901855,-7.409348964691162,0,32.67523094327004,-6.0529890060424805,-5.330078125,0,46.71261774682435,-5.85529375076294,-5.723608493804932,0,32.314215996498255,-8.349418640136719,-7.610049724578857,0,41.8204443351883,-9.247835159301758,-8.917686462402344,0,15.205302069599568,-9.301980018615724,-7.583391189575195,0,26.64124444761775,-7.987587928771973,-6.974686622619629,0,29.726749318164348,-8.804564476013184,-7.944220542907715,0,6.281157637610487,-9.267133712768556,-6.564388751983643,0,29.97161319752721,-9.442097663879396,-8.5934476852417,0,24.807627318007,-8.220438957214355,-7.1115403175354,0,22.903393036041063,-8.665473937988281,-7.451699733734131,0,30.803715210212367,-6.731237888336182,-5.921926021575928,0,19.907220597801498,-10.255651473999023,-8.863548278808594,100,97.08235719659616,-2.771261215209961,-6.276044845581055,0,41.25296893408817,-5.600817680358887,-5.247300148010254,0,17.795368213941533,-8.435712814331055,-6.905439376831055,0,27.57844752424751,-7.898806571960449,-6.933337211608887,100,68.95432025599987,-6.013403415679932,-6.81138801574707,0.5002377430119548,0.4997622569880452,0.5002258750820628,0.4997741249179373,0.5004673619782771,0.4995326380217229,0.5003524821301379,0.4996475178698621,0.4993802364474031,0.5006197635525969
46,46,46,46,46,46,46,46,46,46,46,46,46,Bock1992_5_pp_prop,pp_prop,The confessions of the famous television preachers,are,is,100,85.39580734856845,-6.806854248046875,-8.572842597961426,100,82.1301305380054,-5.991194248199463,-7.516383171081543,100,93.5610520856258,-4.577507495880127,-7.253756523132324,100,64.02737263448513,-6.699543952941895,-7.276096343994141,100,95.00324676421168,-5.772351264953613,-8.717473983764648,100,87.91569503753537,-6.32384729385376,-8.308318138122559,100,86.57664161070952,-6.627908706665039,-8.491942405700684,100,86.76323343459899,-6.300269603729248,-8.18045425415039,100,93.87555549780986,-6.453009605407715,-9.18269157409668,100,93.3938661156882,-6.276731967926025,-8.925559043884277,100,87.08064149841337,-5.736789703369141,-7.6448974609375,100,92.8197625730639,-6.602788925170898,-9.162116050720217,100,87.68906472657851,-6.129304885864258,-8.09261417388916,100,93.111508895366,-5.859063148498535,-8.463008880615234,100,92.3834984046947,-7.210314750671387,-9.70594596862793,100,95.6348768589136,-2.712170124053955,-5.799061298370361,100,92.55410579726878,-6.342857837677002,-8.862988471984863,100,91.51713187453456,-5.083364009857178,-7.461841583251953,100,84.53894226436131,-6.520184516906738,-8.219072341918945,100,90.879499783707,-5.351618766784668,-7.650628566741943,0.5018908924792671,0.49810910752073295,0.5011194148507406,0.49888058514925954,0.5018819722912713,0.49811802770872876,0.5023892995317611,0.4976107004682389,0.501661313315867,0.49833868668413306
47,47,47,47,47,47,47,47,47,47,47,47,47,Bock1992_5_pp_rc,pp_rc,The confessions that involved the television preachers,are,is,100,93.72589817433985,-6.849917411804199,-9.553861618041992,100,68.72515230101128,-7.941994667053223,-8.72929573059082,100,78.15558832226277,-4.912911415100098,-6.187667846679688,100,92.91911398842842,-5.05382776260376,-7.628158092498779,100,97.71379574239587,-5.7257490158081055,-9.4808988571167,100,97.23405108431672,-6.7563323974609375,-10.316069602966309,100,86.45251089020924,-7.69478178024292,-9.548175811767578,100,94.81059908134172,-5.826313018798828,-8.731575965881348,100,96.9676169636568,-7.212864398956299,-10.677892684936523,100,94.16694048709007,-6.083541870117188,-8.865069389343262,100,97.04048199960155,-6.621914863586426,-10.112016677856444,100,88.34399133325766,-6.911558151245117,-8.93697452545166,100,91.32075938694103,-7.050332069396973,-9.403776168823242,100,92.63543316465552,-5.172094345092773,-7.704085826873779,100,93.69703069188736,-7.637654781341553,-10.336700439453123,100,95.45773400534232,-2.649045467376709,-5.694303035736084,100,87.91683988829188,-4.443338871002197,-6.42791748046875,100,96.463318663238,-5.7704362869262695,-9.076410293579102,100,86.54865428323099,-6.4286298751831055,-8.290257453918457,100,95.4106193635163,-4.589338302612305,-7.623783111572266,0.5018172833593221,0.49818271664067804,0.5013035724226191,0.4986964275773809,0.5033183772493678,0.4966816227506324,0.5026878890255526,0.4973121109744472,0.5028592751739911,0.4971407248260089
48,48,48,48,48,48,48,48,48,48,48,48,48,Bock1992_6_ss_prop,ss_prop,The charismatic leader of the left - wing dissident group,is,are,100,95.80025146023333,-6.081311702728272,-9.208552360534668,100,89.53217445470267,-4.656154632568359,-6.802446365356445,100,95.0394186758128,-5.9358906745910645,-8.888659477233887,100,80.40093345063957,-5.734472274780273,-7.1460161209106445,100,62.59877625639546,-7.2720232009887695,-7.787065505981445,100,86.63378285683994,-6.156482696533203,-8.025442123413086,100,89.03526614414545,-7.4863600730896,-9.580708503723145,100,97.2150645695796,-6.47097110748291,-10.023672103881836,100,86.19154734973897,-6.621502876281738,-8.452794075012207,100,86.98708650799485,-8.028602600097656,-9.928420066833496,100,90.5294788083304,-6.46960973739624,-8.72710132598877,100,87.21518413196634,-7.13623046875,-9.056350708007812,100,81.26458444054917,-5.803625106811523,-7.270919799804687,100,92.37591887671496,-7.283714294433594,-9.778268814086914,100,85.68348191344006,-6.77611780166626,-8.565363883972168,100,93.88494117036734,-6.1191816329956055,-8.850497245788574,100,90.23831012733538,-6.218735694885254,-8.442724227905273,100,94.18902275265498,-6.814638137817383,-9.60019302368164,100,95.57877920862872,-5.980634689331055,-9.054169654846191,100,91.72490343908824,-6.808006286621094,-9.213549613952637,0.4996668626277626,0.5003331373722374,0.5003997134217465,0.4996002865782534,0.4997217773781259,0.5002782226218739,0.5000075597900573,0.4999924402099427,0.5000776020955253,0.4999223979044747
49,49,49,49,49,49,49,49,49,49,49,49,49,Bock1992_6_ss_rc,ss_rc,The charismatic leader who addressed the dissident group,is,are,100,72.06428956184268,-8.521931648254395,-9.469584465026855,100,75.91378778248173,-4.931297302246094,-6.079256057739258,100,93.74136696036372,-5.330558300018311,-8.03713607788086,100,90.4850737006601,-5.610951900482178,-7.863275051116943,100,82.76172296410411,-8.423506736755371,-9.992340087890623,100,89.78057701916818,-7.249790191650391,-9.422868728637695,100,93.98522974952432,-9.7857084274292,-12.534627914428713,100,91.28150216346404,-8.233285903930664,-10.581787109375,100,88.72998997859072,-8.73110294342041,-10.7945556640625,100,85.04720164889662,-8.22989273071289,-9.96820068359375,100,92.41004925706376,-8.838808059692383,-11.338218688964844,100,87.9304645296716,-8.139307022094727,-10.125168800354004,100,77.69763735971024,-7.94713830947876,-9.195270538330078,100,80.48654047379549,-8.780876159667969,-10.197861671447754,100,87.1646152589257,-7.251811504364014,-9.167404174804688,100,95.74030584992654,-4.620151042938232,-7.732593059539795,100,92.05365708709644,-6.539931774139404,-8.989591598510742,100,94.52241732852012,-6.138524055480957,-8.98669719696045,100,89.3695536914692,-6.978830337524414,-9.107888221740724,100,88.5173342602288,-7.489035129547119,-9.531394958496094,0.4998707228019698,0.5001292771980302,0.5001430773819152,0.4998569226180849,0.500006768045692,0.4999932319543079,0.5000407763766599,0.49995922362333994,0.49988721640174333,0.5001127835982566
50,50,50,50,50,50,50,50,50,50,50,50,50,Bock1992_6_sp_prop,sp_prop,The charismatic leader of the left - wing dissident groups,is,are,0,2.734197477739838,-8.228302955627441,-4.656693458557129,0,7.659127885111437,-6.698334217071533,-4.20874547958374,0,11.591360393508127,-7.590604305267334,-5.558894634246826,0,3.4828145292967454,-8.036419868469238,-4.714539527893066,0,8.19011587520529,-7.600574016571045,-5.18378210067749,0,49.24646361239643,-6.996854305267334,-6.966710567474365,0,10.61166088816662,-8.527896881103516,-6.396860122680664,0,27.674932025044907,-8.21626091003418,-7.255617141723633,0,13.420089205530877,-8.89224624633789,-7.027931213378906,0,35.355918549823265,-9.158249855041504,-8.554819107055664,0,7.0496797726130325,-8.590653419494629,-6.011570453643799,0,19.74535999862324,-8.120946884155273,-6.718660831451416,0,13.567897697120094,-8.372705459594727,-6.521052837371826,0,18.525498225214907,-8.577664375305176,-7.096522331237793,0,9.364922206362166,-9.113872528076172,-6.8440022468566895,0,8.979323828700734,-6.386070728302002,-4.069908618927002,0,8.726447527121078,-7.5022783279418945,-5.154775619506836,0,29.421002136534742,-7.504012107849121,-6.628988265991211,0,14.87979075913192,-8.264123916625977,-6.520063400268555,0,24.21359698806916,-8.137417793273926,-6.996413230895996,0.5003056908900619,0.49969430910993806,0.5018112029872739,0.4981887970127261,0.5008755735453695,0.4991244264546306,0.5011945815769778,0.49880541842302206,0.5003282643393749,0.4996717356606251
51,51,51,51,51,51,51,51,51,51,51,51,51,Bock1992_6_sp_rc,sp_rc,The charismatic leader who addressed the dissident groups,is,are,0,10.586222858548505,-10.86980152130127,-8.736080169677734,0,36.71539387802201,-5.9875030517578125,-5.443057060241699,0,28.906311867402536,-6.984993934631348,-6.085055351257324,0,20.48908742030963,-8.033182144165039,-6.677180290222168,0,19.40931822072229,-10.239631652832031,-8.816001892089844,100,74.369062414231,-8.197169303894043,-9.262409210205078,0,40.90700177743121,-11.719402313232422,-11.351591110229492,100,63.358563027929215,-9.413646697998049,-9.96127700805664,100,52.177481559755854,-10.617115020751951,-10.704269409179688,0,37.0140456115094,-10.427942276000977,-9.89632797241211,0,37.290297226285,-10.21238899230957,-9.69260597229004,0,44.2003686321651,-9.536436080932615,-9.303401947021484,0,49.1072411539662,-9.465612411499023,-9.429898262023926,0,26.209969693340085,-10.128580093383787,-9.093496322631836,0,44.66535711405864,-8.942253112792969,-8.728052139282227,100,91.84939528659068,-4.593363761901856,-7.0154218673706055,100,65.64651623560503,-6.782960891723633,-7.4305419921875,100,73.62337733600887,-6.890909194946289,-7.917393684387207,0,48.66827044295702,-8.523818969726562,-8.470537185668945,0,33.279281904511414,-8.870116233825684,-8.174535751342773,0.5000561739046385,0.49994382609536153,0.5002330343855509,0.4997669656144492,0.5001716441347893,0.4998283558652106,0.5002202330976581,0.499779766902342,0.5001778082484692,0.49982219175153086
52,52,52,52,52,52,52,52,52,52,52,52,52,Bock1992_6_ps_prop,ps_prop,The charismatic leaders of the left - wing dissident group,are,is,0,14.167427038643249,-8.228110313415527,-6.426657199859619,0,26.37327072678641,-6.398588180541992,-5.371931076049805,0,20.612362918983056,-7.169414043426514,-5.820962429046631,0,27.870825455928795,-6.922663688659668,-5.971785545349121,100,69.6650249031527,-6.594886302947998,-7.426283359527588,0,23.566708579952618,-7.458202362060547,-6.281619071960449,0,46.03881621270212,-6.895758628845215,-6.736978530883789,0,20.152119069960403,-7.777766704559326,-6.4009528160095215,0,37.946461244888674,-7.076318264007568,-6.584496974945068,0,33.47618715781906,-8.340888977050781,-7.654163360595703,0,16.985252814123648,-8.241073608398438,-6.654400825500488,0,17.390387086724914,-8.426290512084961,-6.868082046508789,100,51.0262954997638,-6.801208972930908,-6.84226655960083,0,44.71504895053809,-7.636375427246094,-7.424184799194336,0,18.001936759985842,-7.734557151794434,-6.218340873718262,0,24.18095602445078,-8.361287117004395,-7.218502998352051,0,19.380431956825724,-7.262462139129639,-5.836984634399414,0,14.544581852039196,-8.555852890014648,-6.78507661819458,0,24.97314246022001,-7.183696269989014,-6.083651065826416,0,31.65148011812108,-7.788926124572754,-7.0190911293029785,0.4998753889729946,0.5001246110270055,0.5002078246814282,0.4997921753185718,0.4998475971210174,0.5001524028789828,0.5002377155871348,0.4997622844128652,0.5000974183548593,0.4999025816451406
53,53,53,53,53,53,53,53,53,53,53,53,53,Bock1992_6_ps_rc,ps_rc,The charismatic leaders who addressed the dissident group,are,is,100,52.46938862568562,-8.322382926940918,-8.421238899230957,0,49.04849097063082,-5.6859130859375,-5.647848129272461,0,47.1041460753364,-5.9835405349731445,-5.867576599121094,100,85.97731303822856,-5.112430572509766,-6.925837516784668,0,33.68647186627094,-9.091358184814451,-8.414060592651367,100,56.97116853233296,-7.932441711425781,-8.213116645812988,0,25.58687969036115,-10.201156616210938,-9.133604049682615,100,59.11595735953611,-8.412736892700195,-8.781497955322266,100,54.82443570218669,-9.230104446411133,-9.423684120178224,0,34.13135861404234,-8.81838607788086,-8.160940170288086,100,74.1123465956288,-8.571625709533691,-9.623441696166992,0,44.56706572363268,-9.157828330993652,-8.93964958190918,100,73.11425720174563,-8.256192207336426,-9.256619453430176,0,46.466101439642216,-8.973715782165527,-8.832123756408691,100,63.04932005302141,-8.434935569763184,-8.969268798828125,100,93.71914971783,-3.412313222885132,-6.115110397338867,100,63.33921050148853,-4.862293720245361,-5.409090518951416,100,85.41891338356005,-5.278499126434326,-7.046341419219971,100,73.02471342463228,-7.272691249847412,-8.26856803894043,100,57.79582362463209,-7.52226448059082,-7.8366618156433105,0.5002243105829237,0.4997756894170762,0.5002489470384416,0.4997510529615583,0.5004054336354501,0.49959456636454996,0.500260304848165,0.499739695151835,0.5000240238228748,0.49997597617712514
54,54,54,54,54,54,54,54,54,54,54,54,54,Bock1992_6_pp_prop,pp_prop,The charismatic leaders of the left - wing dissident groups,are,is,100,98.03442796537227,-5.052002906799316,-8.961538314819336,100,92.83794469049629,-4.640728950500488,-7.202787399291992,100,93.72229965285396,-5.067008018493652,-7.770340442657471,100,95.7752632854401,-4.9910569190979,-8.112104415893555,100,93.8930421211007,-5.901674747467041,-8.63440227508545,100,74.51854767936254,-6.550761222839356,-7.623858451843262,100,96.55955598284268,-5.626354217529297,-8.96091365814209,100,96.66248617800002,-6.202306747436523,-9.56830596923828,100,93.10098047710264,-6.278997421264648,-8.881302833557129,100,88.12815529202213,-6.97940731048584,-8.984029769897461,100,97.86135050288598,-5.650915622711182,-9.474292755126951,100,88.43054250766326,-6.357207298278809,-8.391056060791016,100,98.55540077365237,-5.969226837158203,-10.19201374053955,100,97.35035302023364,-6.352996349334717,-9.956886291503906,100,96.00879818466711,-5.765398025512695,-8.945745468139648,100,97.18946969943777,-5.22335147857666,-8.766640663146973,100,95.0551314064696,-4.313962936401367,-7.270069599151611,100,90.7366903896118,-6.042948722839356,-8.324849128723145,100,95.27531413763512,-5.849961757659912,-8.853931427001953,100,88.82755078510073,-6.172801017761231,-8.246047019958496,0.5008959284685319,0.4991040715314681,0.5029291965436398,0.4970708034563602,0.502254685678082,0.49774531432191815,0.5017097799154743,0.49829022008452567,0.5009432520434647,0.4990567479565352
55,55,55,55,55,55,55,55,55,55,55,55,55,Bock1992_6_pp_rc,pp_rc,The charismatic leaders who addressed the dissident groups,are,is,100,91.07397157860568,-7.8713226318359375,-10.19402313232422,100,89.38004997664363,-5.133626937866211,-7.263790130615234,100,90.38779010714106,-5.359327793121338,-7.60040283203125,100,97.19689482536596,-5.22093391418457,-8.766944885253906,100,88.69747689985192,-8.177803993225098,-10.238009452819824,100,78.14723464564213,-8.089643478393555,-9.363910675048828,100,90.41212684714436,-9.742006301879885,-11.985885620117188,100,90.3640708260194,-8.893216133117676,-11.131564140319824,100,89.8838862781745,-9.381097793579102,-11.565486907958984,100,81.00554921471273,-8.874154090881348,-10.324524879455566,100,92.81836414206349,-8.038558006286621,-10.597675323486328,100,73.0120403415756,-9.127534866333008,-10.12276840209961,100,91.02731480369012,-8.790933609008789,-11.107908248901367,100,91.02925413176756,-8.340105056762695,-10.65731716156006,100,88.16996807643403,-8.587892532348633,-10.596517562866213,100,95.87074886851369,-3.4017317295074463,-6.546636581420898,100,75.64480591575692,-4.599346160888672,-5.732649803161621,100,94.572172572908,-5.170636177062988,-8.028460502624512,100,89.78617566996155,-7.740487098693848,-9.914175987243652,100,86.85880779737253,-6.897172451019287,-8.785704612731934,0.5003397241530135,0.4996602758469864,0.5003929668758629,0.4996070331241371,0.5003827367273809,0.4996172632726192,0.500495653519027,0.4995043464809731,0.5003214231171089,0.49967857688289125
56,56,56,56,56,56,56,56,56,56,56,56,56,Bock1992_7_ss_prop,ss_prop,The advisor for the chemistry student,is,are,100,92.55824195816233,-7.145812034606934,-9.666543006896973,100,98.01398795312562,-5.531507015228272,-9.43048858642578,100,93.88671488106348,-4.464554786682129,-7.196179389953613,100,97.3721502344444,-6.049004554748535,-9.661378860473633,100,93.96751713203464,-6.283181190490723,-9.028971672058104,100,78.05573141486774,-6.749932289123535,-8.01884937286377,100,83.00975774374434,-5.869600772857666,-7.455919742584228,100,81.35237291238317,-5.535412311553955,-7.008483409881592,100,93.47195745778424,-5.548998832702637,-8.210553169250488,100,92.86363101465436,-5.457702159881592,-8.023630142211914,100,93.7011268097315,-6.067258834838867,-8.766998291015625,100,80.0605999984967,-5.46895694732666,-6.859043121337891,100,87.38497527557575,-6.0562744140625,-7.991709232330322,100,80.86507790680841,-5.0685577392578125,-6.509824752807617,100,81.1290868299469,-7.086939811706543,-8.54535961151123,100,99.1612761899089,-3.3323447704315186,-8.104966163635254,100,78.97616309326472,-5.070734977722168,-6.394224166870117,100,87.7902012556883,-6.276240825653076,-8.24895191192627,100,94.95534826949084,-5.69967794418335,-8.634756088256836,100,94.83935689504342,-3.725728511810303,-6.636851787567139,0.5017637421625142,0.4982362578374859,0.500043667326026,0.499956332673974,0.4997861508387296,0.5002138491612702,0.5028369426302818,0.4971630573697183,0.4998712758121678,0.5001287241878322
57,57,57,57,57,57,57,57,57,57,57,57,57,Bock1992_7_ss_rc,ss_rc,The advisor who directed the student,is,are,100,68.69232566104553,-9.909628868103027,-10.69540309906006,100,88.64339937557317,-7.299790859222412,-9.354613304138184,100,95.8271103719562,-6.564414024353027,-9.69835090637207,100,94.10536735198052,-5.860518932342529,-8.630891799926758,100,83.76688587748771,-8.250329971313477,-9.891314506530762,100,84.2448534257333,-6.761774063110352,-8.438334465026855,100,91.17396842713704,-8.446596145629883,-10.781660079956056,100,71.82185708418744,-6.416553974151611,-7.352196216583252,100,76.28051845872474,-6.965149402618408,-8.133270263671875,100,88.54275945504733,-6.558316230773926,-8.603179931640625,100,96.28009305863516,-7.405548095703125,-10.65911102294922,100,87.3949381924149,-7.20837926864624,-9.144718170166016,100,91.41844655297778,-7.134682655334473,-9.50051498413086,100,80.17654357069685,-7.039924144744873,-8.437289237976074,100,93.95070429324592,-7.186881065368652,-9.929709434509276,100,87.62617763302438,-6.242456436157227,-8.199953079223633,100,82.03032016870384,-8.404756546020508,-9.9231595993042,100,80.461155022935,-7.699862480163574,-9.115232467651367,100,93.15065120443003,-5.552666664123535,-8.162731170654297,100,84.52583689844178,-6.628871917724609,-8.326757431030273,0.5025308037296254,0.49746919627037456,0.5018954816534594,0.49810451834654057,0.5029119482746567,0.4970880517253434,0.507125208874742,0.4928747911252581,0.5009987675202429,0.49900123247975714
58,58,58,58,58,58,58,58,58,58,58,58,58,Bock1992_7_sp_prop,sp_prop,The advisor for the chemistry students,is,are,0,28.31414002243656,-4.524439811706543,-3.5955076217651367,0,8.213502166257685,-6.408939361572266,-3.995253562927246,0,18.02459844308393,-5.577193260192871,-4.062511444091797,0,20.60045058545631,-6.569868087768555,-5.220688343048096,0,47.8075981415827,-5.466622352600098,-5.378870010375977,0,11.9169182447472,-7.392143249511719,-5.39182186126709,0,41.53292911986927,-6.253362655639648,-5.911385536193848,0,16.11937010548868,-7.368351936340332,-5.7189788818359375,100,55.448813406637896,-5.971663475036621,-6.190485000610352,0,37.01228917199431,-6.379563808441162,-5.847874164581299,0,36.757616582644005,-6.158865451812744,-5.616236209869385,0,46.884833703476566,-6.98661994934082,-6.861851692199707,0,25.972220972427973,-7.362958908081055,-6.315546035766602,0,21.06191280534901,-6.614872932434082,-5.293675422668457,0,9.366359113834928,-8.415939331054688,-6.146238327026367,100,95.44295616545648,-3.24096417427063,-6.282818794250488,0,24.78298843406701,-5.538875579833984,-4.428655624389648,100,50.06523128623323,-5.9376220703125,-5.940231323242188,0,31.461064803731155,-6.193471431732178,-5.414820194244385,0,12.776948955489232,-6.350024223327637,-4.429198265075684,0.5032313678542522,0.4967686321457478,0.5014248520309705,0.4985751479690294,0.5027432102622273,0.49725678973777254,0.5008392624005797,0.49916073759942026,0.5011414936123132,0.4988585063876867
